filename,semantic_label,partition,numeric_label,task
00947_aug_0.png,hagia_sophia,train,6,source
04962_aug_0.png,rialto_bridge,train,2,source
07123.png,museu_nacional_dart_de_catalunya,val,3,source
00562_aug_0.png,rialto_bridge,train,2,source
07726.png,berlin_cathedral,val,5,source
08370.png,colosseum,val,0,source
09162.png,rialto_bridge,test,2,source
05717_aug_0.png,hagia_sophia,train,6,source
06370_aug_0.png,colosseum,train,0,source
08290.png,colosseum,val,0,source
07368.png,gaudi_casa_batllo_barcelona,val,7,source
08603.png,museu_nacional_dart_de_catalunya,test,3,source
09450.png,colosseum,test,0,source
00799_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07947.png,hagia_sophia,val,6,source
07186.png,berlin_cathedral,val,5,source
08731.png,petronas_towers,test,1,source
06900_aug_0.png,colosseum,train,0,source
08746.png,berlin_cathedral,test,5,source
03869_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07257.png,hagia_sophia,val,6,source
09120.png,colosseum,test,0,source
04012_aug_0.png,rialto_bridge,train,2,source
03279_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09471.png,petronas_towers,test,1,source
08502.png,rialto_bridge,test,2,source
08050.png,colosseum,val,0,source
07363.png,museu_nacional_dart_de_catalunya,val,3,source
07091.png,petronas_towers,val,1,source
08337.png,hagia_sophia,val,6,source
07108.png,gaudi_casa_batllo_barcelona,val,7,source
03150_aug_0.png,colosseum,train,0,source
08219.png,st_stephen_cathedral_vienna,val,4,source
09017.png,hagia_sophia,test,6,source
06113_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07547.png,hagia_sophia,val,6,source
08406.png,berlin_cathedral,val,5,source
05263_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08940.png,colosseum,test,0,source
08339.png,st_stephen_cathedral_vienna,val,4,source
08888.png,gaudi_casa_batllo_barcelona,test,7,source
07193.png,museu_nacional_dart_de_catalunya,val,3,source
04070_aug_0.png,colosseum,train,0,source
04901_aug_0.png,petronas_towers,train,1,source
08170.png,colosseum,val,0,source
02248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07743.png,museu_nacional_dart_de_catalunya,val,3,source
02118_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07320.png,colosseum,val,0,source
07873.png,museu_nacional_dart_de_catalunya,val,3,source
07668.png,gaudi_casa_batllo_barcelona,val,7,source
03760_aug_0.png,colosseum,train,0,source
01603_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03742_aug_0.png,rialto_bridge,train,2,source
06031_aug_0.png,petronas_towers,train,1,source
09256.png,berlin_cathedral,test,5,source
08128.png,gaudi_casa_batllo_barcelona,val,7,source
09660.png,colosseum,test,0,source
03853_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05167_aug_0.png,hagia_sophia,train,6,source
00961_aug_0.png,petronas_towers,train,1,source
03009_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02182_aug_0.png,rialto_bridge,train,2,source
09570.png,colosseum,test,0,source
08442.png,rialto_bridge,val,2,source
09462.png,rialto_bridge,test,2,source
08330.png,colosseum,val,0,source
09333.png,museu_nacional_dart_de_catalunya,test,3,source
01477_aug_0.png,hagia_sophia,train,6,source
05769_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07693.png,museu_nacional_dart_de_catalunya,val,3,source
08953.png,museu_nacional_dart_de_catalunya,test,3,source
02141_aug_0.png,petronas_towers,train,1,source
07652.png,rialto_bridge,val,2,source
09341.png,petronas_towers,test,1,source
08262.png,rialto_bridge,val,2,source
03382_aug_0.png,rialto_bridge,train,2,source
01611_aug_0.png,petronas_towers,train,1,source
04922_aug_0.png,rialto_bridge,train,2,source
08068.png,gaudi_casa_batllo_barcelona,val,7,source
01387_aug_0.png,hagia_sophia,train,6,source
01109_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09731.png,petronas_towers,test,1,source
09919.png,st_stephen_cathedral_vienna,test,4,source
06478_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04832_aug_0.png,rialto_bridge,train,2,source
08111.png,petronas_towers,val,1,source
00677_aug_0.png,hagia_sophia,train,6,source
07542.png,rialto_bridge,val,2,source
01569_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01096_aug_0.png,berlin_cathedral,train,5,source
08797.png,hagia_sophia,test,6,source
09720.png,colosseum,test,0,source
08878.png,gaudi_casa_batllo_barcelona,test,7,source
08297.png,hagia_sophia,val,6,source
01386_aug_0.png,berlin_cathedral,train,5,source
07500.png,colosseum,val,0,source
07902.png,rialto_bridge,val,2,source
03116_aug_0.png,berlin_cathedral,train,5,source
07222.png,rialto_bridge,val,2,source
02056_aug_0.png,berlin_cathedral,train,5,source
05849_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03778_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09432.png,rialto_bridge,test,2,source
00051_aug_0.png,petronas_towers,train,1,source
09502.png,rialto_bridge,test,2,source
00287_aug_0.png,hagia_sophia,train,6,source
08843.png,museu_nacional_dart_de_catalunya,test,3,source
09830.png,colosseum,test,0,source
06276_aug_0.png,berlin_cathedral,train,5,source
07206.png,berlin_cathedral,val,5,source
09823.png,museu_nacional_dart_de_catalunya,test,3,source
08926.png,berlin_cathedral,test,5,source
08593.png,museu_nacional_dart_de_catalunya,test,3,source
00082_aug_0.png,rialto_bridge,train,2,source
02572_aug_0.png,rialto_bridge,train,2,source
05911_aug_0.png,petronas_towers,train,1,source
07581.png,petronas_towers,val,1,source
05951_aug_0.png,petronas_towers,train,1,source
02987_aug_0.png,hagia_sophia,train,6,source
04519_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08198.png,gaudi_casa_batllo_barcelona,val,7,source
08851.png,petronas_towers,test,1,source
07893.png,museu_nacional_dart_de_catalunya,val,3,source
04046_aug_0.png,berlin_cathedral,train,5,source
07362.png,rialto_bridge,val,2,source
04913_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08063.png,museu_nacional_dart_de_catalunya,val,3,source
04073_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08527.png,hagia_sophia,test,6,source
00120_aug_0.png,colosseum,train,0,source
04701_aug_0.png,petronas_towers,train,1,source
07918.png,gaudi_casa_batllo_barcelona,val,7,source
09698.png,gaudi_casa_batllo_barcelona,test,7,source
06032_aug_0.png,rialto_bridge,train,2,source
07629.png,st_stephen_cathedral_vienna,val,4,source
01887_aug_0.png,hagia_sophia,train,6,source
06261_aug_0.png,petronas_towers,train,1,source
09357.png,hagia_sophia,test,6,source
07973.png,museu_nacional_dart_de_catalunya,val,3,source
08323.png,museu_nacional_dart_de_catalunya,val,3,source
09708.png,gaudi_casa_batllo_barcelona,test,7,source
08439.png,st_stephen_cathedral_vienna,val,4,source
07411.png,petronas_towers,val,1,source
08623.png,museu_nacional_dart_de_catalunya,test,3,source
03248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07308.png,gaudi_casa_batllo_barcelona,val,7,source
07749.png,st_stephen_cathedral_vienna,val,4,source
07409.png,st_stephen_cathedral_vienna,val,4,source
03843_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07111.png,petronas_towers,val,1,source
08123.png,museu_nacional_dart_de_catalunya,val,3,source
06716_aug_0.png,berlin_cathedral,train,5,source
02952_aug_0.png,rialto_bridge,train,2,source
08951.png,petronas_towers,test,1,source
01353_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07899.png,st_stephen_cathedral_vienna,val,4,source
03552_aug_0.png,rialto_bridge,train,2,source
07832.png,rialto_bridge,val,2,source
03147_aug_0.png,hagia_sophia,train,6,source
09939.png,st_stephen_cathedral_vienna,test,4,source
05026_aug_0.png,berlin_cathedral,train,5,source
02306_aug_0.png,berlin_cathedral,train,5,source
07140.png,colosseum,val,0,source
08936.png,berlin_cathedral,test,5,source
04938_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00898_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06193_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07259.png,st_stephen_cathedral_vienna,val,4,source
08986.png,berlin_cathedral,test,5,source
09326.png,berlin_cathedral,test,5,source
07568.png,gaudi_casa_batllo_barcelona,val,7,source
07630.png,colosseum,val,0,source
08889.png,st_stephen_cathedral_vienna,test,4,source
07727.png,hagia_sophia,val,6,source
09921.png,petronas_towers,test,1,source
09477.png,hagia_sophia,test,6,source
08826.png,berlin_cathedral,test,5,source
01528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08882.png,rialto_bridge,test,2,source
07811.png,petronas_towers,val,1,source
07701.png,petronas_towers,val,1,source
08269.png,st_stephen_cathedral_vienna,val,4,source
08351.png,petronas_towers,val,1,source
03220_aug_0.png,colosseum,train,0,source
08017.png,hagia_sophia,val,6,source
09000.png,colosseum,test,0,source
08350.png,colosseum,val,0,source
04329_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00598_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08682.png,rialto_bridge,test,2,source
01230_aug_0.png,colosseum,train,0,source
07278.png,gaudi_casa_batllo_barcelona,val,7,source
09696.png,berlin_cathedral,test,5,source
08548.png,gaudi_casa_batllo_barcelona,test,7,source
00528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02782_aug_0.png,rialto_bridge,train,2,source
09349.png,st_stephen_cathedral_vienna,test,4,source
06358_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07422.png,rialto_bridge,val,2,source
08431.png,petronas_towers,val,1,source
00409_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09157.png,hagia_sophia,test,6,source
03193_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07180.png,colosseum,val,0,source
06969_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01362_aug_0.png,rialto_bridge,train,2,source
07647.png,hagia_sophia,val,6,source
09667.png,hagia_sophia,test,6,source
09457.png,hagia_sophia,test,6,source
09036.png,berlin_cathedral,test,5,source
09677.png,hagia_sophia,test,6,source
03813_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01586_aug_0.png,berlin_cathedral,train,5,source
06101_aug_0.png,petronas_towers,train,1,source
08008.png,gaudi_casa_batllo_barcelona,val,7,source
09609.png,st_stephen_cathedral_vienna,test,4,source
03246_aug_0.png,berlin_cathedral,train,5,source
07060.png,colosseum,val,0,source
07096.png,berlin_cathedral,val,5,source
08833.png,museu_nacional_dart_de_catalunya,test,3,source
00049_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06331_aug_0.png,petronas_towers,train,1,source
09982.png,rialto_bridge,test,2,source
09868.png,gaudi_casa_batllo_barcelona,test,7,source
00981_aug_0.png,petronas_towers,train,1,source
05706_aug_0.png,berlin_cathedral,train,5,source
08762.png,rialto_bridge,test,2,source
09978.png,gaudi_casa_batllo_barcelona,test,7,source
01008_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04983_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02881_aug_0.png,petronas_towers,train,1,source
00391_aug_0.png,petronas_towers,train,1,source
03086_aug_0.png,berlin_cathedral,train,5,source
06552_aug_0.png,rialto_bridge,train,2,source
02257_aug_0.png,hagia_sophia,train,6,source
07012.png,rialto_bridge,val,2,source
04893_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08719.png,st_stephen_cathedral_vienna,test,4,source
02613_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08342.png,rialto_bridge,val,2,source
08628.png,gaudi_casa_batllo_barcelona,test,7,source
08619.png,st_stephen_cathedral_vienna,test,4,source
05058_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03972_aug_0.png,rialto_bridge,train,2,source
09328.png,gaudi_casa_batllo_barcelona,test,7,source
09377.png,hagia_sophia,test,6,source
08720.png,colosseum,test,0,source
05289_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02070_aug_0.png,colosseum,train,0,source
04899_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01302_aug_0.png,rialto_bridge,train,2,source
07082.png,rialto_bridge,val,2,source
07961.png,petronas_towers,val,1,source
06346_aug_0.png,berlin_cathedral,train,5,source
01601_aug_0.png,petronas_towers,train,1,source
09777.png,hagia_sophia,test,6,source
09366.png,berlin_cathedral,test,5,source
07146.png,berlin_cathedral,val,5,source
05059_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01110_aug_0.png,colosseum,train,0,source
02759_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09831.png,petronas_towers,test,1,source
09937.png,hagia_sophia,test,6,source
07346.png,berlin_cathedral,val,5,source
07176.png,berlin_cathedral,val,5,source
08831.png,petronas_towers,test,1,source
09220.png,colosseum,test,0,source
09866.png,berlin_cathedral,test,5,source
06667_aug_0.png,hagia_sophia,train,6,source
09961.png,petronas_towers,test,1,source
07836.png,berlin_cathedral,val,5,source
08660.png,colosseum,test,0,source
04926_aug_0.png,berlin_cathedral,train,5,source
06136_aug_0.png,berlin_cathedral,train,5,source
08360.png,colosseum,val,0,source
00313_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03900_aug_0.png,colosseum,train,0,source
04122_aug_0.png,rialto_bridge,train,2,source
04436_aug_0.png,berlin_cathedral,train,5,source
00443_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06369_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00977_aug_0.png,hagia_sophia,train,6,source
08368.png,gaudi_casa_batllo_barcelona,val,7,source
08691.png,petronas_towers,test,1,source
08366.png,berlin_cathedral,val,5,source
06053_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03302_aug_0.png,rialto_bridge,train,2,source
09650.png,colosseum,test,0,source
08469.png,st_stephen_cathedral_vienna,val,4,source
06828_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03039_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08042.png,rialto_bridge,val,2,source
08253.png,museu_nacional_dart_de_catalunya,val,3,source
00442_aug_0.png,rialto_bridge,train,2,source
02722_aug_0.png,rialto_bridge,train,2,source
08866.png,berlin_cathedral,test,5,source
01207_aug_0.png,hagia_sophia,train,6,source
07380.png,colosseum,val,0,source
04276_aug_0.png,berlin_cathedral,train,5,source
09717.png,hagia_sophia,test,6,source
06131_aug_0.png,petronas_towers,train,1,source
01807_aug_0.png,hagia_sophia,train,6,source
03476_aug_0.png,berlin_cathedral,train,5,source
01600_aug_0.png,colosseum,train,0,source
09287.png,hagia_sophia,test,6,source
05787_aug_0.png,hagia_sophia,train,6,source
00751_aug_0.png,petronas_towers,train,1,source
00929_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04936_aug_0.png,berlin_cathedral,train,5,source
01159_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04848_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08133.png,museu_nacional_dart_de_catalunya,val,3,source
08016.png,berlin_cathedral,val,5,source
08138.png,gaudi_casa_batllo_barcelona,val,7,source
08081.png,petronas_towers,val,1,source
09819.png,st_stephen_cathedral_vienna,test,4,source
07443.png,museu_nacional_dart_de_catalunya,val,3,source
08110.png,colosseum,val,0,source
07301.png,petronas_towers,val,1,source
07959.png,st_stephen_cathedral_vienna,val,4,source
08977.png,hagia_sophia,test,6,source
07600.png,colosseum,val,0,source
07921.png,petronas_towers,val,1,source
01068_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08488.png,gaudi_casa_batllo_barcelona,val,7,source
03500_aug_0.png,colosseum,train,0,source
04010_aug_0.png,colosseum,train,0,source
08033.png,museu_nacional_dart_de_catalunya,val,3,source
07251.png,petronas_towers,val,1,source
09306.png,berlin_cathedral,test,5,source
02621_aug_0.png,petronas_towers,train,1,source
03696_aug_0.png,berlin_cathedral,train,5,source
09401.png,petronas_towers,test,1,source
00709_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07882.png,rialto_bridge,val,2,source
07423.png,museu_nacional_dart_de_catalunya,val,3,source
06238_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00419_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08739.png,st_stephen_cathedral_vienna,test,4,source
07642.png,rialto_bridge,val,2,source
06458_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07683.png,museu_nacional_dart_de_catalunya,val,3,source
09448.png,gaudi_casa_batllo_barcelona,test,7,source
07850.png,colosseum,val,0,source
07056.png,berlin_cathedral,val,5,source
09209.png,st_stephen_cathedral_vienna,test,4,source
07730.png,colosseum,val,0,source
06930_aug_0.png,colosseum,train,0,source
04100_aug_0.png,colosseum,train,0,source
08371.png,petronas_towers,val,1,source
07200.png,colosseum,val,0,source
07388.png,gaudi_casa_batllo_barcelona,val,7,source
03577_aug_0.png,hagia_sophia,train,6,source
01462_aug_0.png,rialto_bridge,train,2,source
09936.png,berlin_cathedral,test,5,source
06087_aug_0.png,hagia_sophia,train,6,source
09056.png,berlin_cathedral,test,5,source
07247.png,hagia_sophia,val,6,source
03590_aug_0.png,colosseum,train,0,source
00510_aug_0.png,colosseum,train,0,source
03629_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07282.png,rialto_bridge,val,2,source
02418_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
